date,jurisdiction,new_covid_19_hospital_admissions,covid_19_inpatient_bed_occupancy_7_day_average,covid_19_icu_bed_occupancy_7_day_average
2021-12-31,Indiana,138,73.99159148252888,38.03897214687919
2021-12-31,Iowa,199,80.08341138150733,79.38502891979252
2022-01-01,Alabama,153,52.72661573667446,35.145370661478935
2022-01-01,Alaska,420,85.82915594376578,67.93092916737226
2022-01-01,Arizona,290,88.59882756211437,78.55656349645945
2022-01-01,Arkansas,211,89.40448215142229,51.86020545567541
2022-01-01,California,66,47.65484848034667,32.03470698984899
2022-01-01,Colorado,310,86.99580860975442,59.668596052578025
2022-01-01,Connecticut,216,72.33027781930679,78.46378174199539
2022-01-01,Delaware,380,86.88131943556266,62.69499978290706
2022-01-01,Florida,225,47.01679927074251,54.28532462872725
2022-01-01,Georgia,407,54.18602163428978,48.55364379776316
2022-01-01,Hawaii,286,68.14040565456425,49.667594416881855
2022-01-01,Idaho,429,71.28392872415628,54.87731890692419
2022-01-01,Illinois,70,48.61829510791809,77.47341355773982
2022-01-01,Indiana,399,81.3246427721979,74.43135801422505
2022-01-01,Iowa,394,62.70808272252068,63.72632392026412
2022-01-02,Alabama,191,63.64760872402948,33.66000973326571
2022-01-02,Alaska,341,51.75088201928802,41.62246056713634
2022-01-02,Arizona,227,87.85551455490875,41.58647291483062
2022-01-02,Arkansas,411,72.79606192105888,31.10162821101038
2022-01-02,California,358,68.6993600003371,39.825269341533236
2022-01-02,Colorado,184,53.94635972493197,48.156276546103726
2022-01-02,Connecticut,372,73.79960905456434,65.10299774845184
2022-01-02,Delaware,222,69.32438144445698,47.058321876242175
2022-01-02,Florida,451,53.4666658300978,60.740799025052134
2022-01-02,Georgia,245,52.24199240284822,52.85230588575034
2022-01-02,Hawaii,391,47.66850308552972,74.88052359301095
2022-01-02,Idaho,110,50.71573371331466,56.23325397285274
2022-01-02,Illinois,330,71.39145970014897,63.23749416967195
2022-01-02,Indiana,193,70.84710149731966,62.01850041389786
2022-01-02,Iowa,419,49.27515495937936,67.60140071535892
2022-01-03,Alabama,130,83.44054809054356,71.84188463406502
2022-01-03,Alaska,404,70.5518774361112,52.97197891091525
2022-01-03,Arizona,160,61.747476480409276,75.69792351343952
2022-01-03,Arkansas,173,55.73222418151005,52.17977292067299
2022-01-03,California,392,46.96103661857999,49.331831854194746
2022-01-03,Colorado,229,81.06897961649749,78.48740648378109
2022-01-03,Connecticut,57,59.63136887787148,31.829368002183664
2022-01-03,Delaware,303,43.57179459710784,49.77408495015666
2022-01-03,Florida,217,89.07854816585719,71.9650189665476
2022-01-03,Georgia,492,69.93418800684009,36.13616113875733
2022-01-03,Hawaii,492,52.10194426885393,47.24307048569494
2022-01-03,Idaho,97,76.08876124404313,57.90523521598736
2022-01-03,Illinois,293,46.766795261888284,37.4405866542091
2022-01-03,Indiana,453,78.04680119321873,58.958199256794956
2022-01-03,Iowa,196,40.17377997780034,53.50374221251509
2022-01-04,Alabama,390,46.62066148071162,69.91200478023889
2022-01-04,Alaska,168,79.20320626926369,59.63564024219069
2022-01-04,Arizona,191,84.92404353084294,36.54526332522866
2022-01-04,Arkansas,362,52.48812855480778,54.78668954938359
2022-01-04,California,407,42.25136109878423,59.36952151296974
2022-01-04,Colorado,88,69.39518032144801,63.089162514977886
2022-01-04,Connecticut,470,46.91962004243128,35.719629966868375
2022-01-04,Delaware,245,71.11780739838761,69.23184359676563
2022-01-04,Florida,122,59.19135296420116,38.82781619730855
2022-01-04,Georgia,73,44.97996280374854,36.730117085787555
2022-01-04,Hawaii,123,52.070227177248086,49.55750466761732
2022-01-04,Idaho,324,85.7537088244182,46.423610787912
2022-01-04,Illinois,145,49.626225972519045,58.37621507944421
2022-01-04,Indiana,437,53.79003226288291,39.25100630738166
2022-01-04,Iowa,395,64.85903189918432,60.65529690138987
2022-01-05,Alabama,250,67.14385780362672,45.33351480487343
2022-01-05,Alaska,275,54.054898263584064,68.10997444680761
2022-01-05,Arizona,435,64.37749066531663,63.71088643775898
2022-01-05,Arkansas,222,76.68523813630478,37.84350575907436
2022-01-05,California,446,65.34158479609631,40.41303882385431
2022-01-05,Colorado,458,66.90606589618731,73.48084708369487
2022-01-05,Connecticut,228,81.2014856067506,49.83369287768305
2022-01-05,Delaware,56,79.42515644174406,59.345807880527445
2022-01-05,Florida,139,72.29480882040829,49.72916591602039
2022-01-05,Georgia,418,80.77065424330743,66.07871110023757
2022-01-05,Hawaii,137,88.29014653425179,33.53023378218079
2022-01-05,Idaho,252,74.26264941992255,49.28450053331592
2022-01-05,Illinois,273,49.369947907227186,57.42336807174456
2022-01-05,Indiana,92,81.4106176613922,32.040361451409765
2022-01-05,Iowa,473,86.89731086117882,49.95562991692608
2022-01-06,Alabama,386,89.96474363843126,42.54461974387251
2022-01-06,Alaska,176,50.28986662981937,39.74603071101976
2022-01-06,Arizona,269,51.28119508669922,55.25465981735218
2022-01-06,Arkansas,138,49.11088493951997,76.79645028073897
2022-01-06,California,398,48.27640914810736,65.21049051961677
2022-01-06,Colorado,498,51.6060864014321,77.97464905980567
2022-01-06,Connecticut,74,71.88351492776451,71.23697792534887
2022-01-06,Delaware,477,58.24263937195091,44.89363929626582
2022-01-06,Florida,344,50.100024204743576,68.30567796295624
2022-01-06,Georgia,281,66.00586219872483,57.28216257935211
2022-01-06,Hawaii,269,67.81017573381665,61.566759149694775
2022-01-06,Idaho,349,85.26590885673734,45.597262950299246
2022-01-06,Illinois,155,82.63421790973379,55.55517876313061
2022-01-06,Indiana,128,86.85441261272977,64.4768741257241
2022-01-06,Iowa,367,65.31242825276978,57.90160821867856
2022-01-07,Alabama,124,65.01843356446699,55.830290309894956
2022-01-07,Alaska,114,67.58985859450917,70.16995924821109
2022-01-07,Arizona,445,89.3641832503771,37.76493740924789
2022-01-07,Arkansas,470,56.951200114489744,57.88262121120582
2022-01-07,California,69,41.82935799921235,78.74392121848176
2022-01-07,Colorado,255,73.9526547748951,51.202924265565464
2022-01-07,Connecticut,160,66.39534336563085,68.97805767164077
2022-01-07,Delaware,327,73.37863603915855,32.015670228633766
2022-01-07,Florida,103,48.34942296122311,48.21548046619745
2022-01-07,Georgia,486,68.59807006636825,71.18182042570109
2022-01-07,Hawaii,69,64.17274896105042,69.22993603631664
2022-01-07,Idaho,491,85.14283673057508,74.04851729299054
2022-01-07,Illinois,458,80.87890315155728,66.10225567736933
2022-01-07,Indiana,449,54.96576233987754,33.32796422606802
2022-01-07,Iowa,365,83.83951467648585,72.57423668229374
2022-01-08,Alabama,400,88.17481732249237,73.16809730053419
2022-01-08,Alaska,191,86.7938657335476,62.48121159032916
2022-01-08,Arizona,189,42.85781588825018,36.79052325547776
2022-01-08,Arkansas,237,49.2789486648724,45.77844835340281
2022-01-08,California,289,64.30009474808008,69.29322529543859
2022-01-08,Colorado,389,83.78938616599436,75.73534286071677
2022-01-08,Connecticut,392,83.97697350771882,50.719619256626856
2022-01-08,Delaware,382,89.05421942452362,44.097978555534695
2022-01-08,Florida,438,77.72059158089745,57.86980491885511
2022-01-08,Georgia,287,70.12030702631503,32.333096502710134
2022-01-08,Hawaii,343,50.60763792743195,65.73540064991332
2022-01-08,Idaho,480,58.564276416717036,54.321592909724714
2022-01-08,Illinois,62,45.00161196111157,77.5047961527777
2022-01-08,Indiana,258,87.1764963673375,70.75791135861749
2022-01-08,Iowa,91,76.10156649483383,49.75854775032142
2022-01-09,Alabama,95,52.75809464759307,72.15485355528827
2022-01-09,Alaska,454,51.49342384879868,79.73124532363929
2022-01-09,Arizona,333,88.48214140280643,30.836227002712796
2022-01-09,Arkansas,335,60.055651293677045,43.40691196726739
2022-01-09,California,317,77.77102573823562,60.64123803842239
2022-01-09,Colorado,449,61.264345907477264,56.82094986076609
2022-01-09,Connecticut,321,55.37794475487724,62.097668322273194
2022-01-09,Delaware,488,78.96147888616187,69.11475215195874
2022-01-09,Florida,257,53.242938084626246,78.70171123648427
2022-01-09,Georgia,102,82.34467737531966,35.48204956284169
2022-01-09,Hawaii,253,54.722597588419674,55.15496309290004
2022-01-09,Idaho,317,82.37790491841884,41.18462028281773
2022-01-09,Illinois,154,45.301854822698736,45.4371233727837
2022-01-09,Indiana,76,84.72706877369822,66.80925858906917
2022-01-09,Iowa,166,50.158242950771786,65.58422452980281
2022-01-10,Alabama,443,59.802398666541634,69.08763105688925
2022-01-10,Alaska,171,72.83375846048496,70.20091114653451
2022-01-10,Arizona,159,76.30792227955533,49.159481630565935
2022-01-10,Arkansas,284,52.94403994649861,50.58490432397083
2022-01-10,California,52,71.48093783551062,57.79519574166989
2022-01-10,Colorado,219,59.0446691430662,75.0599700747228
2022-01-10,Connecticut,428,58.17709785421427,45.03447435529773
2022-01-10,Delaware,416,47.23789144460941,49.158149668315886
2022-01-10,Florida,269,73.55390048815218,53.239633852777544
2022-01-10,Georgia,436,41.1860745190753,34.94383390581792
2022-01-10,Hawaii,360,72.63443887723969,55.94032842162469
2022-01-10,Idaho,371,55.6780498138673,61.920858036172135
2022-01-10,Illinois,116,59.32267366007657,48.37667735988208
2022-01-10,Indiana,214,86.97939869706431,52.57430789957516
2022-01-10,Iowa,294,58.708255739453044,58.773796948536145
2022-01-11,Alabama,117,54.940232696337794,48.59122321050678
2022-01-11,Alaska,124,70.07912981769582,52.4605743051651
2022-01-11,Arizona,217,45.74048502009603,64.70777093577145
2022-01-11,Arkansas,240,58.628113653785874,58.841058734638864
2022-01-11,California,211,48.75435786197201,66.52300472857877
2022-01-11,Colorado,148,42.209552387014995,60.369759367111115
2022-01-11,Connecticut,353,40.89153183045465,38.97440499267582
2022-01-11,Delaware,188,45.62306977152284,47.210556763350894
2022-01-11,Florida,199,43.771431699352874,36.78273328892035
2022-01-11,Georgia,144,86.60305196493178,72.31731861397016
2022-01-11,Hawaii,252,47.89441742606347,36.0944909603064
2022-01-11,Idaho,395,89.90939894095405,30.54486122750686
2022-01-11,Illinois,233,66.84132738172751,62.92350151874511
2022-01-11,Indiana,172,86.28220709060321,72.69524798839149
2022-01-11,Iowa,364,76.86523122941918,71.28278342595627
2022-01-12,Alabama,180,56.29864628738311,73.7892405646108
2022-01-12,Alaska,107,57.98479884729097,60.50349848669184
2022-01-12,Arizona,222,50.51892035738512,33.06902259637144
2022-01-12,Arkansas,192,43.32034747772635,62.60797199283928
2022-01-12,California,487,44.361786725119686,60.52514576449967
2022-01-12,Colorado,388,88.1878079052106,58.27413685558031
2022-01-12,Connecticut,131,54.846822146154516,64.8449757507178
2022-01-12,Delaware,276,73.11557970948706,62.51061732547361
2022-01-12,Florida,198,48.65625357950749,34.305626760596304
2022-01-12,Georgia,388,60.4997038314414,61.478759673012696
2022-01-12,Hawaii,240,59.20644781130373,66.56237125483808
2022-01-12,Idaho,105,50.64169999997144,40.2731791211233
2022-01-12,Illinois,428,56.18111213658662,62.30166548666631
2022-01-12,Indiana,347,66.31592506992222,44.72440654593612
2022-01-12,Iowa,268,68.95408398361695,35.307479312727395
2022-01-13,Alabama,394,76.35348606419888,54.7433231648487
2022-01-13,Alaska,332,54.05169199238565,67.47334698923234
2022-01-13,Arizona,331,55.71804479806151,68.46021627692859
2022-01-13,Arkansas,375,59.59903056530897,59.56816698834098
2022-01-13,California,295,44.18006735913885,53.914387177830406
2022-01-13,Colorado,230,67.72216000950442,70.85702063010098
2022-01-13,Connecticut,92,77.32350897667123,71.30002244631055
2022-01-13,Delaware,407,41.833348562302255,60.72079535520285
2022-01-13,Florida,325,80.80757550401856,58.74681409654082
2022-01-13,Georgia,401,74.36859726200343,78.39543152430298
2022-01-13,Hawaii,167,67.23670591029698,69.47199053570651
2022-01-13,Idaho,116,45.00102686991327,40.711275095075884
2022-01-13,Illinois,199,58.13657288394134,73.0640830415072
2022-01-13,Indiana,78,46.3204645516833,52.7415938657074
2022-01-13,Iowa,134,47.64918015956501,62.83216648424683
2022-01-14,Alabama,249,43.326208157432895,79.49292538407144
2022-01-14,Alaska,247,58.2309441129637,60.08984275402857
2022-01-14,Arizona,341,40.57110249650659,53.846533438499264
2022-01-14,Arkansas,152,74.04741678273545,69.44955788276499
2022-01-14,California,324,72.14507823075965,32.38832658660763
2022-01-14,Colorado,204,61.62134350840929,35.789990472585416
2022-01-14,Connecticut,456,70.72015061638469,71.52390571697367
2022-01-14,Delaware,221,45.55631325691921,31.195149388113176
2022-01-14,Florida,445,75.21477012347765,76.51565526430159
2022-01-14,Georgia,329,41.188088510710436,71.60219774471281
2022-01-14,Hawaii,268,61.89789305089708,70.78315279736312
2022-01-14,Idaho,447,63.654133086482034,76.30797854258324
2022-01-14,Illinois,335,51.781578408706125,75.00660259970829
2022-01-14,Indiana,245,88.5423142034818,78.30879933944584
2022-01-14,Iowa,438,57.87074423405035,47.13680601702484
2022-01-15,Alabama,372,61.07961974930601,62.185766729951546
2022-01-15,Alaska,205,66.8833018781549,75.23096814435385
2022-01-15,Arizona,133,40.051241189578896,74.17797192408796
2022-01-15,Arkansas,126,66.70840697203542,41.089027852108345
2022-01-15,California,426,80.1165047433033,55.08960519023094
2022-01-15,Colorado,248,43.244923397275684,71.32344402364572
2022-01-15,Connecticut,328,64.41745293216277,41.18323473713193
2022-01-15,Delaware,432,75.21377530765291,68.68724890178555
2022-01-15,Florida,374,86.48096171961137,75.14052146326513
2022-01-15,Georgia,62,41.685964160046964,37.11917335503335
2022-01-15,Hawaii,404,53.76399013117843,70.21257376150714
2022-01-15,Idaho,407,59.996005065789056,52.78656422740306
2022-01-15,Illinois,393,69.83187755471239,72.8057329346592
2022-01-15,Indiana,154,62.67872375140421,54.48125702620747
2022-01-15,Iowa,335,58.22608317249909,63.736336780381784
2022-01-16,Alabama,233,85.6372654837339,31.16513171197954
2022-01-16,Alaska,235,65.82462400450137,44.31298566748602
2022-01-16,Arizona,462,55.02516481733198,54.178586126379884
2022-01-16,Arkansas,192,86.23368316364417,47.81393077869924
2022-01-16,California,115,69.82768926548653,52.20650597471585
2022-01-16,Colorado,156,81.7999244099036,53.585010070180246
2022-01-16,Connecticut,93,65.39520270353572,52.7929825223555
2022-01-16,Delaware,207,72.14116960340445,36.44460486003941
2022-01-16,Florida,320,80.93058276557201,54.589294447150685
2022-01-16,Georgia,196,75.58444627718869,69.6187058023112
2022-01-16,Hawaii,270,62.858943315136614,54.98997270951676
2022-01-16,Idaho,384,49.65593838754567,31.106233220828557
2022-01-16,Illinois,80,53.61711405421584,72.04907591327168
2022-01-16,Indiana,328,89.84108655238836,49.5899545265317
2022-01-16,Iowa,377,50.8607216204516,46.72633557691465
2022-01-17,Alabama,366,60.540845146614785,40.99380860799915
2022-01-17,Alaska,310,58.03212298390612,48.47859097142463
2022-01-17,Arizona,472,45.29323552278094,62.96971658236235
2022-01-17,Arkansas,259,71.80444629055147,65.91431387998202
2022-01-17,California,404,62.969257802651015,30.94309392401093
2022-01-17,Colorado,284,62.26087620730314,40.602286522672166
2022-01-17,Connecticut,339,55.7443910534338,72.4706047112179
2022-01-17,Delaware,491,50.36442459391853,77.44721469492907
2022-01-17,Florida,184,66.79089744363014,65.8237288797479
2022-01-17,Georgia,280,76.42590332754307,59.36353560395206
2022-01-17,Hawaii,76,45.190682873849774,43.19421600100284
2022-01-17,Idaho,460,52.27556377613048,61.531679338372825
2022-01-17,Illinois,137,71.53167558212085,55.781781497284186
2022-01-17,Indiana,56,48.91529914941664,39.6172110165016
2022-01-17,Iowa,386,83.00836462236336,58.590317144342634
2022-01-18,Alabama,349,40.43253224898016,31.182138469003412
2022-01-18,Alaska,289,53.57937928094763,74.54531214362223
2022-01-18,Arizona,480,53.949508655881914,54.07687511644459
2022-01-18,Arkansas,117,71.59710806570949,52.243379320807946
2022-01-18,California,382,63.46592887595718,53.1250689155689
2022-01-18,Colorado,283,69.13055708499951,32.417860884669295
2022-01-18,Connecticut,245,83.52744540031567,59.778449189886864
2022-01-18,Delaware,432,80.09024211473444,31.33859400624821
2022-01-18,Florida,342,84.02696671551216,62.22582875530434
2022-01-18,Georgia,336,53.30790493654611,78.2615032552289
2022-01-18,Hawaii,278,88.95130156054296,62.126365544774906
2022-01-18,Idaho,68,46.25934091289346,79.71515794291909
2022-01-18,Illinois,476,47.03930673950884,39.788774491651104
2022-01-18,Indiana,459,46.906072367133135,58.11950052664941
2022-01-18,Iowa,462,54.20158103274427,64.79047485644
2022-01-19,Alabama,124,86.5628354389498,44.97084733815727
2022-01-19,Alaska,62,63.175386915360725,60.74902879313636
2022-01-19,Arizona,254,86.11260633444004,49.10245130306176
2022-01-19,Arkansas,450,62.25874040271803,33.18253044299976
2022-01-19,California,306,50.16652086439498,30.273992495167935
2022-01-19,Colorado,104,54.99120875197171,46.02093350988919
2022-01-19,Connecticut,368,55.38123280214891,70.45716688113504
2022-01-19,Delaware,69,53.09049010259987,38.643931896665805
2022-01-19,Florida,268,55.40041612716604,69.32860343690672
2022-01-19,Georgia,161,52.90262079434479,41.58428602468521
2022-01-19,Hawaii,263,77.4851354730553,60.870575045043154
2022-01-19,Idaho,465,79.71785270511867,77.46367651319227
2022-01-19,Illinois,362,65.29839623935895,35.16699107396948
2022-01-19,Indiana,358,56.31095080221196,50.21804591461742
2022-01-19,Iowa,185,84.30092909885256,72.8234366399526
2022-01-20,Alabama,210,44.02210936678021,36.72110018760533
2022-01-20,Alaska,230,79.23937510393732,56.627401511556464
2022-01-20,Arizona,229,48.634041483340155,64.38525974005216
2022-01-20,Arkansas,493,80.2306658594481,51.84297106267648
2022-01-20,California,397,64.9792534416982,66.30903831006893
2022-01-20,Colorado,94,77.87776369489083,79.61388429124275
2022-01-20,Connecticut,240,81.1733541743551,75.20811118749988
2022-01-20,Delaware,379,52.720724318486454,34.973371543134434
2022-01-20,Florida,481,69.38566818147628,59.15525672203571
2022-01-20,Georgia,444,48.374221060942496,47.4628109483272
2022-01-20,Hawaii,415,63.55583185936702,38.57465314652547
2022-01-20,Idaho,213,53.85340366731584,51.82337920289494
2022-01-20,Illinois,466,80.56875154546151,52.16218550244189
2022-01-20,Indiana,309,85.31075793066239,67.40743735546283
2022-01-20,Iowa,242,89.67314141195502,41.09696469627013
2022-01-21,Alabama,330,45.55957626127089,51.249051682653956
2022-01-21,Alaska,363,55.48635792983727,45.495175063172454
2022-01-21,Arizona,131,46.26201980763986,73.87757226635617
2022-01-21,Arkansas,307,76.09815439311927,66.86357953081064
2022-01-21,California,202,40.37582374955535,76.06185914380802
2022-01-21,Colorado,130,88.45232923149561,63.75677242519294
2022-01-21,Connecticut,234,63.91001777184863,40.400883730309644
2022-01-21,Delaware,98,83.1425651711026,45.831031868017405
2022-01-21,Florida,133,53.08296447627317,35.54079049510718
2022-01-21,Georgia,295,72.79644734116181,69.32371788695842
2022-01-21,Hawaii,228,73.68331219071177,54.436686521020405
2022-01-21,Idaho,126,48.97787207308258,62.70302534662477
2022-01-21,Illinois,321,68.41419926502793,55.755158628090555
2022-01-21,Indiana,419,41.27279923078711,47.352946019285866
2022-01-21,Iowa,140,54.30908865008534,72.32700059676704
2022-01-22,Alabama,398,67.16922519309591,57.12086971917047
2022-01-22,Alaska,370,47.00477105020021,62.56496241446577
2022-01-22,Arizona,73,89.08102730893275,79.49307883589908
2022-01-22,Arkansas,205,53.886247934411216,68.54852654467886
2022-01-22,California,289,79.85269882091706,72.68470692839364
2022-01-22,Colorado,218,78.04887358266555,78.92798359753237
2022-01-22,Connecticut,332,58.87661583722383,53.732437381027616
2022-01-22,Delaware,437,72.06386667116286,36.3873284408979
2022-01-22,Florida,275,59.38806157497491,61.19911065821521
2022-01-22,Georgia,173,80.87264563753862,71.13761179271418
2022-01-22,Hawaii,407,58.83918844347174,63.05102782493652
2022-01-22,Idaho,219,48.083885674033624,78.91490574575849
2022-01-22,Illinois,454,62.33658342991018,34.28017508818453
2022-01-22,Indiana,247,41.13225102837545,75.38458811980126
2022-01-22,Iowa,116,66.1211600522956,58.065491793895774
2022-01-23,Alabama,446,44.230855464912864,53.16942674916097
2022-01-23,Alaska,227,75.67684009641293,69.18576355376523
2022-01-23,Arizona,147,80.43203372655026,69.12258302535633
2022-01-23,Arkansas,309,46.13013030537227,41.51181800786338
2022-01-23,California,87,75.83399858216467,39.44567905009765
2022-01-23,Colorado,476,72.13530461374745,54.97739805337971
2022-01-23,Connecticut,421,85.99279853453662,43.07470564307963
2022-01-23,Delaware,489,62.42055214653221,68.04089710539853
2022-01-23,Florida,348,87.03839747982977,36.36921596756913
2022-01-23,Georgia,497,75.4922380103871,37.318886765541905
2022-01-23,Hawaii,231,84.5762781779234,61.14364668365741
2022-01-23,Idaho,146,41.866397052189136,71.08880673053676
2022-01-23,Illinois,412,72.43972121607744,50.70609308112535
2022-01-23,Indiana,358,48.92160540740885,31.499520170598633
2022-01-23,Iowa,270,51.121273278000245,78.95496384850034
2022-01-24,Alabama,209,65.22685364853422,74.56960648273109
2022-01-24,Alaska,373,65.63328163347451,41.76225655784614
2022-01-24,Arizona,157,66.5591647116046,44.900607590828024
2022-01-24,Arkansas,405,44.581734327810764,65.87405480266092
2022-01-24,California,286,64.41115745381693,32.27355342897502
2022-01-24,Colorado,57,54.23801986340824,58.31737816149705
2022-01-24,Connecticut,344,86.7831111798265,31.490114518349177
2022-01-24,Delaware,484,50.514580899504864,39.87987356123294
2022-01-24,Florida,429,69.04464532159487,68.69783518376613
2022-01-24,Georgia,50,58.44160095166305,50.81270353875118
2022-01-24,Hawaii,195,59.17125396111442,50.12213936611445
2022-01-24,Idaho,300,50.111405030060936,55.1792427504072
2022-01-24,Illinois,107,56.6689565156878,33.82473097049412
2022-01-24,Indiana,215,68.15975086946432,47.941856196759744
2022-01-24,Iowa,170,80.26996787933177,51.56994917413056
2022-01-25,Alabama,445,54.393507938577955,68.47289791561974
2022-01-25,Alaska,326,60.942288689945485,49.6203064262486
2022-01-25,Arizona,228,78.02275475800434,53.756146949216216
2022-01-25,Arkansas,72,86.35869653394775,53.7185267524075
2022-01-25,California,345,40.37631920747493,33.29968611211551
2022-01-25,Colorado,83,46.945636760313725,72.97599336126288
2022-01-25,Connecticut,278,56.66014608194472,42.52876425357211
2022-01-25,Delaware,86,70.05351887758268,73.42079621558676
2022-01-25,Florida,88,68.705926828683,56.435393762370495
2022-01-25,Georgia,114,41.367895129347936,39.91905582435609
2022-01-25,Hawaii,267,63.096699493434315,53.70403664437018
2022-01-25,Idaho,371,85.9335414855073,75.86280009437257
2022-01-25,Illinois,276,45.84900878021003,51.58449798863527
2022-01-25,Indiana,91,57.14023405865245,71.55787216371829
2022-01-25,Iowa,147,88.60491166914218,71.3677568833699
2022-01-26,Alabama,90,44.005574312593936,31.927096952699447
2022-01-26,Alaska,338,40.46072543782412,38.12217355941145
2022-01-26,Arizona,66,56.70941667478307,68.6433829858688
2022-01-26,Arkansas,397,57.93414486665798,55.16932571261698
2022-01-26,California,413,87.79366244326263,54.09620545495319
2022-01-26,Colorado,308,47.45260290239652,67.52860403178927
2022-01-26,Connecticut,347,73.32213568027845,46.10569635133034
2022-01-26,Delaware,280,53.56758066037773,37.52151240210138
2022-01-26,Florida,395,64.08110893371524,72.29746312539024
2022-01-26,Georgia,216,75.23208820822794,56.72350444951576
2022-01-26,Hawaii,449,47.890146265858185,58.23620817417787
2022-01-26,Idaho,326,51.856436543199045,66.46121224114016
2022-01-26,Illinois,245,56.07435052220134,73.26347078704998
2022-01-26,Indiana,102,81.63085987622466,45.99073786054037
2022-01-26,Iowa,475,64.09372013422043,69.91669780567454
2022-01-27,Alabama,174,63.514896926346495,44.66490757225702
2022-01-27,Alaska,375,47.827921544068126,34.33553015359901
2022-01-27,Arizona,68,44.02138048628417,50.949766168225366
2022-01-27,Arkansas,414,52.698143332671776,72.68574563818667
2022-01-27,California,341,54.67316637782059,66.74832237907208
2022-01-27,Colorado,139,59.76558051280092,56.38467785232879
2022-01-27,Connecticut,234,61.33499211622275,68.47679779560272
2022-01-27,Delaware,68,89.49119948143733,69.71189907989067
2022-01-27,Florida,191,72.83351903730411,56.619532263866425
2022-01-27,Georgia,382,84.74239172183371,50.31258829295101
2022-01-27,Hawaii,294,58.03358433369756,74.32604172444665
2022-01-27,Idaho,484,82.4137455759933,53.42700315688619
2022-01-27,Illinois,236,66.20487780058788,45.68065339524538
2022-01-27,Indiana,488,68.90921539236393,78.87336405228504
2022-01-27,Iowa,467,73.41092454590301,32.52212233926856
2022-01-28,Alabama,396,57.50292903151147,73.87017325495077
2022-01-28,Alaska,456,50.14895074923204,66.76458124624298
2022-01-28,Arizona,365,49.32433609741318,55.847799274456776
2022-01-28,Arkansas,203,77.77158899166244,30.457940398032097
2022-01-28,California,153,51.813535921519765,74.79014925591187
2022-01-28,Colorado,316,86.18579527804647,64.49799422761453
2022-01-28,Connecticut,170,44.32276787366631,69.04759512379005
2022-01-28,Delaware,219,46.37142816631896,38.807620665750996
2022-01-28,Florida,297,56.58511543199986,44.877002941421075
2022-01-28,Georgia,456,40.19187854524074,67.2211277667811
2022-01-28,Hawaii,165,85.57217613682843,36.95770210497113
2022-01-28,Idaho,427,61.729125514456825,49.62245423473573
2022-01-28,Illinois,359,50.18972527559379,39.5109266137556
2022-01-28,Indiana,145,53.30362906257754,46.59762912844539
2022-01-28,Iowa,474,86.98288274375986,38.84362744450564
2022-01-29,Alabama,225,61.24562511868076,54.09039342407403
2022-01-29,Alaska,336,42.089309464567506,65.39320052913162
2022-01-29,Arizona,356,51.50689483539492,76.89266113650623
2022-01-29,Arkansas,496,47.11673902454297,34.99925966427345
2022-01-29,California,441,67.20690605170016,69.56273182876627
2022-01-29,Colorado,493,62.656655667808465,78.35414330858708
2022-01-29,Connecticut,257,71.08058876683027,66.69996516713366
2022-01-29,Delaware,330,72.28580179320028,50.531005598385505
2022-01-29,Florida,413,63.44226177571295,30.427470110485444
2022-01-29,Georgia,476,42.637012523635704,76.15617711655365
2022-01-29,Hawaii,355,55.409573134625326,40.14676465725793
2022-01-29,Idaho,106,72.72308293486026,32.953788078724386
2022-01-29,Illinois,472,55.3746594050445,66.06987016381004
2022-01-29,Indiana,405,53.14984505539498,51.1044959575524
2022-01-29,Iowa,244,58.14186084662777,53.33179566166497
2022-01-30,Alabama,476,86.91369280793532,50.78030423822314
2022-01-30,Alaska,270,44.52501200096036,70.2875926519782
2022-01-30,Arizona,313,84.06258328659571,37.255674786652655
2022-01-30,Arkansas,335,71.92455219408849,41.83455944047261
2022-01-30,California,412,48.46017149283196,54.410033709855476
2022-01-30,Colorado,396,49.952232534996966,51.66516024561119
2022-01-30,Connecticut,95,42.54476997260569,65.94910521297896
2022-01-30,Delaware,437,43.535566781612204,50.487496534167335
2022-01-30,Florida,140,60.9735932753355,79.64373111323238
2022-01-30,Georgia,466,69.31108146426969,43.67714802096507
2022-01-30,Hawaii,205,64.52429237942472,35.76973026955485
2022-01-30,Idaho,181,80.74242834331017,70.78958485310386
2022-01-30,Illinois,450,72.2056074617688,45.93801557033217
2022-01-30,Indiana,496,69.48139962313216,73.76464922722126
2022-01-30,Iowa,222,47.92556535857327,39.48429930307853
2022-01-31,Alabama,347,89.66759558744138,79.09368566751127
2022-01-31,Alaska,270,51.10164618679641,54.19776499695873
2022-01-31,Arizona,360,79.55010675123653,71.01045472703395
2022-01-31,Arkansas,79,82.60250411447558,36.82451972143871
2022-01-31,California,374,83.25028085576852,43.784853575207094
2022-01-31,Colorado,136,61.44882442964932,71.99625808016785
2022-01-31,Connecticut,411,57.80363062109528,74.57606616979992
2022-01-31,Delaware,53,59.20956901363202,72.39294790922953
2022-01-31,Florida,144,68.913026716605,34.80136000160556
2022-01-31,Georgia,321,73.59187228798606,47.94995941925113
2022-01-31,Hawaii,177,59.657747554465075,56.66748600362918
2022-01-31,Idaho,420,69.1252319161598,75.16573803801413
2022-01-31,Illinois,294,78.6624099031424,67.7192728725386
